customer_id,tenure_months,monthly_charges,total_charges,contract_type,internet_service,payment_method,support_tickets,tech_support,online_security,senior_citizen,partner,paperless_billing,churn
C2943,1,60.76,122.58,Month-to-month,Fiber optic,Credit card,1,No,No,0,No,Yes,No
C2945,11,68.05,818.54,One year,DSL,Credit card,0,No,No,0,Yes,Yes,No
C1184,8,88.1,745.0,Month-to-month,DSL,Credit card,2,Yes,No,0,Yes,No,Yes
C2206,42,52.63,2169.98,Two year,No,Bank transfer,2,No,No,0,No,Yes,No
C3051,21,49.67,1085.94,One year,Fiber optic,Credit card,1,No,No,0,Yes,No,No
C3344,32,47.12,1530.12,Two year,Fiber optic,Mailed check,1,Yes,No,0,No,Yes,No
C3919,71,81.01,5738.44,Two year,No,Electronic check,0,No,Yes,1,No,Yes,No
C3941,53,87.03,4672.52,Month-to-month,Fiber optic,Credit card,3,Yes,No,0,No,No,Yes
C1577,45,74.95,,One year,Fiber optic,Mailed check,2,No,No,0,No,No,Yes
C3991,31,60.33,1947.95,Month-to-month,No,Credit card,1,No,Yes,1,No,Yes,Yes
C1903,46,63.36,2905.97,One year,DSL,Electronic check,2,Yes,No,0,No,No,No
C1424,31,62.32,1959.71,Two year,Fiber optic,Bank transfer,0,No,No,0,No,No,Yes
C1845,33,70.79,2317.5,Two year,DSL,Bank transfer,5,No,Yes,0,No,No,No
C2847,14,51.22,689.39,Two year,Fiber optic,Bank transfer,0,No,No,0,No,No,No
C2508,13,95.88,,Two year,DSL,Mailed check,2,No,Yes,0,No,Yes,No
C1287,67,48.53,3266.53,One year,DSL,Credit card,0,No,No,0,No,Yes,No
C3046,56,79.24,4369.51,One year,No,Bank transfer,0,No,Yes,0,Yes,No,No
C2386,9,72.11,736.07,Month-to-month,No,Bank transfer,1,No,No,1,Yes,Yes,Yes
C1198,44,81.52,3561.03,One year,Fiber optic,Bank transfer,0,No,No,0,No,No,Yes
C2292,8,97.16,798.26,One year,Fiber optic,Bank transfer,1,Yes,Yes,0,No,No,Yes
C2273,27,68.98,1854.4,Two year,DSL,Electronic check,3,Yes,Yes,0,No,No,No
C3601,46,15.0,684.72,One year,Fiber optic,Electronic check,1,Yes,Yes,0,Yes,No,No
C3099,22,45.35,937.57,One year,Fiber optic,Credit card,1,Yes,No,1,Yes,No,No
C2996,23,39.49,866.42,Month-to-month,No,Credit card,1,Yes,No,0,Yes,Yes,Yes
C1700,27,77.44,2257.65,Month-to-month,No,Mailed check,2,No,Yes,0,Yes,No,Yes
C2703,9,43.24,409.0,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,1,Yes,No,Yes
C1533,41,76.8,3147.39,One year,DSL,Bank transfer,4,No,No,0,Yes,Yes,No
C1478,33,90.91,3048.16,Two year,Fiber optic,Credit card,2,Yes,No,0,Yes,No,No
C2737,30,75.41,2245.32,One year,No,Credit card,0,No,No,0,No,Yes,No
C3997,29,63.91,1927.94,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C3076,50,78.16,3953.77,Two year,DSL,Bank transfer,2,No,No,1,Yes,No,No
C3324,68,74.35,4979.46,One year,DSL,Mailed check,3,Yes,No,1,Yes,No,No
C3004,40,47.34,1828.1,Two year,DSL,Credit card,3,No,Yes,0,Yes,No,No
C1958,10,67.57,642.83,One year,DSL,Mailed check,0,Yes,Yes,1,No,No,No
C2182,34,68.42,2364.93,Month-to-month,No,Credit card,2,No,No,0,Yes,Yes,Yes
C3569,17,42.61,738.95,Two year,DSL,Bank transfer,0,No,No,0,Yes,No,No
C3117,54,35.32,1892.07,Month-to-month,Fiber optic,Credit card,2,Yes,No,0,No,Yes,No
C2271,26,49.84,1331.22,Month-to-month,No,Credit card,2,No,No,0,Yes,Yes,Yes
C1916,5,62.21,317.19,Two year,No,Mailed check,1,No,No,0,Yes,No,No
C3012,16,58.53,866.18,One year,DSL,Bank transfer,1,No,Yes,1,Yes,Yes,No
C2623,21,45.24,890.54,Month-to-month,DSL,Bank transfer,5,No,Yes,0,No,Yes,Yes
C2890,1,45.45,98.38,One year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,Yes
C1938,34,72.47,2431.07,Two year,DSL,Electronic check,1,Yes,No,0,No,Yes,No
C1591,40,56.9,2210.99,Two year,DSL,Bank transfer,0,Yes,No,0,No,No,No
C3366,2,55.19,70.51,One year,Fiber optic,Electronic check,0,Yes,No,0,No,No,Yes
C1097,30,60.33,1864.65,Month-to-month,Fiber optic,Mailed check,1,Yes,No,0,No,No,Yes
C1357,57,56.14,3217.65,Month-to-month,Fiber optic,Electronic check,1,Yes,Yes,0,No,Yes,Yes
C3013,11,86.91,887.91,Month-to-month,DSL,Credit card,1,No,Yes,0,No,Yes,Yes
C2609,65,29.84,1999.99,One year,DSL,Bank transfer,3,No,No,1,No,Yes,Yes
C3497,58,59.64,3396.78,Month-to-month,No,Electronic check,1,No,No,0,Yes,Yes,Yes
C2685,13,85.88,1131.49,One year,Fiber optic,Credit card,4,Yes,Yes,0,No,Yes,No
C2767,9,75.79,741.46,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,Yes,Yes,Yes
C3141,30,52.79,1509.51,One year,Fiber optic,Bank transfer,1,No,No,0,No,Yes,Yes
C1061,19,49.82,976.13,One year,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,No
C2986,5,47.55,181.93,Month-to-month,DSL,Mailed check,0,No,No,0,No,No,No
C3174,1,57.12,69.56,Month-to-month,DSL,Credit card,1,No,No,0,Yes,Yes,Yes
C2731,26,72.02,1913.01,One year,Fiber optic,Electronic check,2,Yes,No,0,Yes,Yes,Yes
C3887,36,29.13,990.62,Month-to-month,Fiber optic,Electronic check,0,No,No,1,Yes,No,Yes
C2839,11,55.51,644.25,Month-to-month,No,Electronic check,1,No,No,0,Yes,Yes,No
C2011,62,91.67,5621.27,Month-to-month,Fiber optic,Bank transfer,2,No,Yes,0,Yes,Yes,Yes
C2048,21,85.41,1729.82,One year,DSL,Electronic check,1,No,Yes,0,Yes,No,No
C3849,59,32.58,1898.18,Month-to-month,Fiber optic,Bank transfer,1,No,Yes,0,No,Yes,Yes
C3679,36,66.67,2312.22,Two year,Fiber optic,Credit card,2,No,Yes,0,No,Yes,No
C3216,2,54.55,81.86,Month-to-month,No,Electronic check,0,Yes,Yes,0,No,Yes,Yes
C2728,5,53.19,346.2,Month-to-month,Fiber optic,Mailed check,2,No,Yes,0,Yes,Yes,Yes
C2287,7,82.86,561.87,One year,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,No
C2014,69,65.73,4547.76,One year,DSL,Mailed check,1,No,No,1,No,Yes,No
C2561,9,87.44,780.38,Two year,No,Mailed check,1,No,No,0,No,Yes,No
C3719,47,69.73,3201.39,Month-to-month,Fiber optic,Bank transfer,2,No,No,0,Yes,Yes,No
C3431,64,60.66,3807.82,One year,Fiber optic,Mailed check,1,Yes,No,0,Yes,Yes,No
C2874,14,43.0,530.86,Two year,DSL,Electronic check,1,No,No,0,No,Yes,No
C2360,5,58.74,299.91,Two year,DSL,Electronic check,3,No,Yes,0,Yes,No,Yes
C3384,25,70.42,1737.7,One year,DSL,Electronic check,1,No,Yes,0,No,Yes,No
C1232,56,75.93,4309.35,One year,Fiber optic,Electronic check,0,No,No,0,No,Yes,Yes
C1680,20,81.68,1593.54,One year,DSL,Electronic check,2,Yes,Yes,0,No,Yes,Yes
C3109,36,87.99,3134.15,Two year,Fiber optic,Credit card,1,No,No,0,No,Yes,No
C3863,10,40.79,409.12,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,0,No,Yes,Yes
C1311,27,54.54,1522.76,Month-to-month,DSL,Electronic check,1,No,Yes,0,Yes,Yes,Yes
C2491,62,81.13,5036.75,One year,No,Credit card,0,No,No,0,No,No,No
C3504,71,27.3,1922.26,Month-to-month,DSL,Credit card,2,Yes,No,0,No,Yes,No
C2978,58,40.98,2293.05,Month-to-month,Fiber optic,Credit card,4,No,No,0,No,No,Yes
C3806,5,78.28,404.2,Month-to-month,Fiber optic,Bank transfer,4,Yes,Yes,0,No,Yes,No
C2260,52,92.11,4800.79,One year,Fiber optic,Credit card,0,No,Yes,0,No,Yes,No
C1511,26,87.67,2229.6,Month-to-month,Fiber optic,Electronic check,3,Yes,Yes,1,No,Yes,Yes
C3684,28,40.28,1202.12,Month-to-month,No,Electronic check,1,Yes,No,1,No,No,No
C1517,40,42.4,1741.79,Two year,DSL,Mailed check,2,Yes,No,0,Yes,Yes,No
C3311,1,57.58,14.59,One year,No,Bank transfer,2,No,No,0,No,No,No
C1646,49,71.59,3619.01,Month-to-month,DSL,Electronic check,2,No,No,0,Yes,No,Yes
C1379,26,64.4,1661.9,One year,DSL,Bank transfer,1,No,Yes,1,No,Yes,No
C1689,44,78.96,3595.71,Month-to-month,Fiber optic,Credit card,2,Yes,No,0,No,Yes,Yes
C1197,62,112.26,6973.46,Month-to-month,Fiber optic,Credit card,2,No,No,0,Yes,Yes,Yes
C3651,28,46.28,1268.1,Month-to-month,DSL,Mailed check,0,No,No,0,Yes,Yes,No
C3822,49,41.83,1995.25,Two year,Fiber optic,Credit card,0,No,No,1,Yes,Yes,No
C3416,69,75.97,5251.95,Month-to-month,DSL,Credit card,2,Yes,No,1,Yes,No,No
C1725,68,43.55,2951.28,One year,DSL,Electronic check,1,Yes,Yes,0,No,No,No
C3557,12,79.13,923.03,Month-to-month,Fiber optic,Electronic check,1,No,Yes,0,No,Yes,Yes
C1263,46,86.82,4002.77,One year,Fiber optic,Bank transfer,2,No,No,0,Yes,Yes,No
C2055,49,67.8,3371.44,Month-to-month,Fiber optic,Credit card,1,No,No,0,No,Yes,Yes
C1663,18,60.96,1140.13,Month-to-month,DSL,Credit card,0,Yes,Yes,0,No,Yes,No
C3594,13,73.15,993.34,Month-to-month,DSL,Bank transfer,2,Yes,No,0,Yes,No,No
C3572,44,62.2,2675.71,Month-to-month,Fiber optic,Credit card,0,No,Yes,0,Yes,Yes,Yes
C3380,31,67.84,2059.87,Month-to-month,No,Bank transfer,4,No,Yes,0,No,No,No
C2007,23,65.55,1465.33,Month-to-month,Fiber optic,Bank transfer,1,Yes,Yes,0,No,No,No
C1949,48,51.55,2505.06,Two year,Fiber optic,Electronic check,1,Yes,No,0,Yes,Yes,No
C2747,29,102.81,3004.64,One year,Fiber optic,Credit card,4,Yes,Yes,0,Yes,No,No
C2201,1,38.05,0.0,One year,DSL,Credit card,2,No,No,0,Yes,Yes,No
C1513,6,46.46,397.62,Month-to-month,Fiber optic,Mailed check,0,No,Yes,0,No,No,No
C2122,4,66.05,218.3,Two year,Fiber optic,Electronic check,0,No,No,0,No,Yes,No
C2328,34,89.65,3055.68,One year,Fiber optic,Credit card,1,Yes,No,0,Yes,Yes,No
C2253,50,56.87,2828.88,Month-to-month,DSL,Bank transfer,2,No,No,1,Yes,No,No
C1016,56,37.81,2138.72,Month-to-month,Fiber optic,Mailed check,3,Yes,No,0,Yes,Yes,No
C2161,51,80.18,4122.28,Month-to-month,Fiber optic,Mailed check,1,Yes,No,0,No,No,No
C2228,70,55.42,3906.79,Two year,Fiber optic,Credit card,2,No,No,1,No,Yes,No
C3821,16,97.03,1542.56,One year,No,Mailed check,0,Yes,Yes,0,No,No,No
C1917,70,51.45,3598.4,Month-to-month,No,Electronic check,1,Yes,Yes,0,No,Yes,Yes
C3857,28,82.49,2348.46,Month-to-month,DSL,Credit card,0,No,No,1,Yes,Yes,Yes
C2657,37,89.19,3319.6,One year,Fiber optic,Electronic check,1,Yes,No,0,No,Yes,No
C1713,49,76.92,3818.82,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,No,Yes,Yes
C3040,33,82.8,2823.81,Month-to-month,DSL,Electronic check,0,No,No,1,No,Yes,Yes
C2088,27,55.72,1477.84,Month-to-month,No,Mailed check,1,No,Yes,1,Yes,No,No
C2597,30,60.16,1738.87,One year,DSL,Bank transfer,1,No,No,1,Yes,No,No
C2777,28,69.06,1940.57,One year,Fiber optic,Mailed check,1,Yes,Yes,0,Yes,Yes,Yes
C3430,42,84.95,3543.44,Two year,DSL,Credit card,3,Yes,No,0,No,Yes,No
C1907,26,41.14,1070.25,Two year,Fiber optic,Credit card,2,No,No,0,No,Yes,Yes
C2082,5,43.44,329.54,Month-to-month,No,Electronic check,0,Yes,No,0,Yes,No,Yes
C1571,17,26.18,480.11,One year,Fiber optic,Electronic check,1,No,No,0,No,No,No
C3829,8,85.0,672.69,One year,DSL,Bank transfer,1,No,No,1,Yes,Yes,No
C3460,27,73.15,2031.08,Month-to-month,DSL,Mailed check,3,Yes,Yes,0,Yes,Yes,No
C3103,32,90.18,3011.98,One year,DSL,Electronic check,2,No,No,0,No,Yes,No
C1441,61,56.92,3590.47,One year,Fiber optic,Bank transfer,1,Yes,No,0,No,Yes,No
C2617,19,104.42,2058.68,One year,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,No
C2521,65,59.61,3853.48,Two year,Fiber optic,Electronic check,2,Yes,No,0,Yes,No,No
C2800,27,69.36,1889.45,Month-to-month,DSL,Credit card,0,No,No,1,Yes,Yes,Yes
C3332,17,77.63,1374.26,Month-to-month,Fiber optic,Electronic check,2,No,No,1,Yes,No,No
C1281,67,64.0,4331.77,One year,DSL,Bank transfer,0,No,No,0,Yes,No,No
C2675,56,84.92,4726.39,Two year,DSL,Electronic check,3,No,Yes,1,No,No,No
C1100,63,44.83,2804.92,Month-to-month,DSL,Bank transfer,2,No,No,0,No,No,Yes
C2170,3,44.01,67.06,One year,DSL,Electronic check,2,Yes,No,0,Yes,Yes,Yes
C2044,62,24.38,1659.6,Month-to-month,DSL,Mailed check,3,No,Yes,0,No,Yes,No
C3777,36,43.31,1575.26,Month-to-month,DSL,Bank transfer,0,No,No,1,No,No,No
C1408,2,44.81,7.17,Month-to-month,Fiber optic,Bank transfer,6,Yes,Yes,0,Yes,Yes,Yes
C2174,66,51.22,3396.01,Month-to-month,DSL,Mailed check,3,No,No,0,Yes,No,Yes
C1402,19,49.13,945.66,Month-to-month,DSL,Mailed check,0,Yes,No,0,No,Yes,No
C1993,23,68.57,1563.78,One year,Fiber optic,Credit card,2,Yes,Yes,1,Yes,Yes,No
C2875,1,33.62,105.31,One year,Fiber optic,Credit card,1,Yes,Yes,0,Yes,Yes,No
C1043,36,41.19,1459.69,Month-to-month,Fiber optic,Electronic check,4,Yes,No,0,No,Yes,Yes
C3967,21,76.76,1582.0,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,Yes
C1139,56,72.94,3962.93,Month-to-month,Fiber optic,Credit card,2,No,No,0,Yes,No,Yes
C2668,52,34.42,1809.66,Month-to-month,Fiber optic,Mailed check,1,No,Yes,1,No,Yes,Yes
C1248,22,49.62,1079.3,Two year,No,Credit card,3,Yes,No,0,No,No,No
C1960,10,34.62,320.69,Month-to-month,DSL,Bank transfer,0,No,Yes,1,No,No,No
C3403,27,55.1,1518.37,One year,DSL,Electronic check,1,Yes,No,0,Yes,Yes,No
C3383,50,56.25,2759.41,One year,No,Mailed check,2,No,No,1,No,Yes,No
C3720,49,51.43,2449.31,Two year,DSL,Electronic check,2,No,Yes,0,No,Yes,No
C3252,30,54.81,1644.54,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,No,Yes
C2723,55,63.86,3415.5,Month-to-month,DSL,Credit card,0,No,No,1,Yes,Yes,Yes
C1770,29,25.73,687.49,One year,Fiber optic,Mailed check,0,Yes,Yes,0,Yes,Yes,No
C1561,17,83.16,1369.16,Month-to-month,DSL,Bank transfer,0,No,No,1,No,Yes,Yes
C3678,58,41.77,2372.09,Month-to-month,DSL,Mailed check,2,Yes,No,0,No,Yes,No
C2743,62,50.31,3152.11,One year,No,Electronic check,4,No,No,0,No,No,Yes
C3650,68,74.77,5043.4,Month-to-month,Fiber optic,Electronic check,3,No,Yes,0,No,No,Yes
C1518,24,79.25,1906.23,Month-to-month,Fiber optic,Bank transfer,1,Yes,No,0,Yes,No,No
C1011,69,46.36,3157.87,One year,DSL,Credit card,1,No,No,0,No,No,No
C3120,24,55.43,1324.99,Two year,No,Electronic check,0,No,No,0,No,Yes,No
C2057,8,55.2,483.66,Month-to-month,Fiber optic,Electronic check,2,No,No,0,Yes,No,No
C3101,17,70.95,1200.56,Month-to-month,DSL,Bank transfer,0,No,No,0,Yes,Yes,Yes
C1040,45,78.24,3497.22,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,0,Yes,Yes,No
C1283,63,46.51,2983.73,Two year,DSL,Bank transfer,3,No,No,0,Yes,Yes,No
C2200,54,84.35,4580.92,Month-to-month,Fiber optic,Credit card,3,No,Yes,0,Yes,Yes,Yes
C1708,32,42.2,1408.81,Month-to-month,Fiber optic,Mailed check,3,Yes,No,0,Yes,No,No
C2105,25,53.79,1338.0,Month-to-month,Fiber optic,Mailed check,2,No,No,0,Yes,Yes,Yes
C3689,40,73.03,2910.14,Month-to-month,DSL,Electronic check,1,Yes,Yes,0,Yes,Yes,No
C1759,42,84.48,3520.02,One year,DSL,Credit card,1,Yes,Yes,0,Yes,No,No
C2432,16,31.29,533.28,Month-to-month,DSL,Mailed check,1,No,Yes,0,No,Yes,Yes
C1205,54,46.84,2508.69,Month-to-month,DSL,Credit card,0,No,No,0,No,Yes,Yes
C2928,37,79.45,2936.13,Month-to-month,DSL,Bank transfer,2,No,No,0,No,Yes,No
C3433,34,82.63,2798.19,Two year,Fiber optic,Bank transfer,1,No,No,0,Yes,No,Yes
C2177,70,15.0,1001.58,One year,Fiber optic,Electronic check,0,No,No,0,No,No,Yes
C1026,54,68.68,3689.75,Month-to-month,DSL,Electronic check,2,No,No,0,No,No,No
C2808,11,40.46,503.59,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,0,No,Yes,No
C1815,40,91.56,3640.78,Month-to-month,DSL,Mailed check,0,No,No,0,No,No,Yes
C1085,13,31.4,415.77,Month-to-month,Fiber optic,Mailed check,1,Yes,Yes,0,No,Yes,No
C3475,25,69.6,1679.27,Two year,DSL,Electronic check,1,No,No,0,Yes,No,No
C3898,68,71.27,4809.88,Month-to-month,Fiber optic,Electronic check,0,Yes,No,0,Yes,No,Yes
C2283,1,52.82,132.48,Month-to-month,Fiber optic,Credit card,2,Yes,No,0,No,Yes,Yes
C3527,67,49.96,3270.28,One year,DSL,Mailed check,2,No,No,1,Yes,Yes,No
C1079,55,94.84,5307.7,Month-to-month,Fiber optic,Mailed check,1,Yes,No,0,Yes,Yes,No
C1875,58,54.45,3121.03,One year,No,Bank transfer,0,Yes,No,0,Yes,No,No
C1147,49,79.01,3863.33,One year,Fiber optic,Bank transfer,0,No,No,1,Yes,No,No
C3483,33,59.98,1935.91,One year,Fiber optic,Electronic check,3,No,No,0,No,No,Yes
C2093,42,69.41,2954.1,Two year,Fiber optic,Bank transfer,2,No,No,0,No,Yes,No
C2948,49,90.77,4520.27,Month-to-month,DSL,Electronic check,2,No,No,0,Yes,Yes,No
C3574,21,62.47,1378.38,Two year,No,Mailed check,1,Yes,No,0,No,Yes,No
C1527,42,52.88,2245.61,Two year,No,Mailed check,2,No,No,0,Yes,No,No
C3516,15,51.81,868.07,Month-to-month,Fiber optic,Mailed check,2,Yes,No,0,No,Yes,Yes
C2776,56,67.21,3704.16,Month-to-month,No,Bank transfer,1,Yes,No,0,No,Yes,No
C2921,57,58.18,3369.99,Two year,DSL,Credit card,1,No,Yes,0,No,No,No
C1565,23,110.58,2605.66,Two year,DSL,Mailed check,1,Yes,Yes,0,Yes,No,No
C2227,56,61.48,3447.06,Month-to-month,No,Mailed check,3,Yes,Yes,0,Yes,No,No
C2087,10,96.79,952.86,One year,DSL,Mailed check,0,Yes,Yes,0,Yes,Yes,Yes
C1310,12,39.93,453.59,Month-to-month,Fiber optic,Mailed check,3,No,Yes,0,No,Yes,Yes
C2109,53,67.54,3561.93,One year,Fiber optic,Mailed check,5,No,Yes,1,No,No,Yes
C1381,30,71.68,2039.68,Month-to-month,DSL,Bank transfer,3,Yes,No,0,Yes,Yes,Yes
C2192,64,40.95,2702.51,Two year,DSL,Credit card,3,No,No,0,No,No,No
C2956,48,57.44,2744.98,Month-to-month,DSL,Bank transfer,1,Yes,Yes,0,Yes,Yes,No
C3922,59,48.45,2853.73,Month-to-month,Fiber optic,Electronic check,0,No,Yes,0,Yes,No,Yes
C2439,45,76.28,3383.42,Month-to-month,Fiber optic,Mailed check,0,No,No,0,Yes,Yes,No
C2102,33,59.76,1976.61,Month-to-month,Fiber optic,Bank transfer,3,No,No,0,Yes,No,No
C1596,28,33.87,1059.24,Month-to-month,DSL,Electronic check,1,No,Yes,1,Yes,Yes,Yes
C2085,58,68.96,4100.77,Month-to-month,Fiber optic,Credit card,5,No,No,1,Yes,No,Yes
C1492,57,64.92,3745.38,Two year,Fiber optic,Bank transfer,2,No,Yes,0,Yes,Yes,No
C1578,58,66.75,3937.19,Month-to-month,DSL,Credit card,1,No,No,0,No,Yes,No
C3622,18,51.24,969.85,Month-to-month,No,Mailed check,0,Yes,Yes,0,Yes,No,Yes
C2301,4,109.09,402.31,Month-to-month,DSL,Bank transfer,2,No,Yes,0,Yes,Yes,No
C3751,17,92.44,1610.93,One year,DSL,Credit card,1,Yes,No,0,No,Yes,No
C2970,49,42.82,2015.87,Month-to-month,Fiber optic,Mailed check,1,No,No,0,Yes,Yes,Yes
C3175,65,64.24,4073.12,Two year,Fiber optic,Bank transfer,1,Yes,No,0,Yes,Yes,No
C3163,6,59.74,353.48,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,No,Yes
C3360,31,85.5,2632.88,One year,Fiber optic,Bank transfer,4,Yes,No,0,No,No,Yes
C2358,41,40.83,1605.84,One year,No,Credit card,0,No,Yes,0,No,Yes,Yes
C2625,4,61.14,211.73,One year,DSL,Credit card,1,No,Yes,0,No,Yes,No
C3875,55,89.73,4842.25,Month-to-month,DSL,Electronic check,0,Yes,Yes,0,No,No,No
C3449,13,85.67,1072.69,Two year,DSL,Electronic check,2,No,No,0,Yes,No,No
C2477,33,34.84,1242.81,One year,Fiber optic,Bank transfer,2,Yes,Yes,0,No,No,No
C3681,40,104.84,4160.73,Month-to-month,Fiber optic,Credit card,2,No,No,1,Yes,Yes,Yes
C2745,11,58.35,599.13,Two year,No,Electronic check,2,Yes,No,0,No,No,No
C3202,37,64.19,2424.64,One year,DSL,Electronic check,1,Yes,No,0,No,No,No
C2222,20,88.74,1747.56,Two year,No,Mailed check,0,Yes,No,0,Yes,No,No
C3860,24,76.56,1815.44,Month-to-month,No,Electronic check,0,Yes,No,0,Yes,No,Yes
C2622,24,83.83,2033.98,One year,Fiber optic,Electronic check,1,Yes,Yes,1,Yes,Yes,No
C3694,17,47.06,776.6,Month-to-month,Fiber optic,Credit card,2,No,Yes,1,Yes,Yes,Yes
C1920,63,68.99,4381.43,Two year,No,Mailed check,4,No,No,0,Yes,No,No
C2312,32,113.65,3625.99,Month-to-month,DSL,Electronic check,0,No,No,0,Yes,No,Yes
C2989,68,135.06,9202.91,Month-to-month,DSL,Electronic check,1,No,No,0,No,No,No
C3121,22,66.73,1518.27,Month-to-month,Fiber optic,Bank transfer,0,Yes,Yes,0,Yes,Yes,No
C2713,46,62.5,2956.42,Month-to-month,Fiber optic,Electronic check,0,No,No,0,No,Yes,Yes
C3134,11,96.92,1125.64,One year,Fiber optic,Mailed check,2,No,Yes,0,Yes,Yes,No
C1433,53,72.42,3879.47,Month-to-month,Fiber optic,Mailed check,0,No,Yes,0,Yes,Yes,Yes
C2891,33,59.72,1866.81,One year,Fiber optic,Bank transfer,2,No,No,0,No,Yes,Yes
C3496,38,25.11,953.26,Month-to-month,Fiber optic,Bank transfer,0,No,No,0,No,Yes,No
C2660,32,27.24,842.94,One year,Fiber optic,Credit card,0,No,Yes,0,No,No,No
C3038,8,70.5,,Month-to-month,Fiber optic,Credit card,0,No,No,0,Yes,Yes,Yes
C1982,28,88.91,2524.05,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,Yes,Yes,No
C3588,14,33.24,485.24,One year,DSL,Mailed check,0,Yes,No,0,Yes,No,No
C2060,12,39.28,463.04,Two year,Fiber optic,Mailed check,3,Yes,Yes,0,Yes,Yes,No
C2748,19,75.7,1504.37,Two year,Fiber optic,Bank transfer,0,No,Yes,1,No,No,No
C3764,42,46.1,1867.27,Month-to-month,No,Mailed check,0,No,Yes,0,No,Yes,No
C2971,65,54.91,3626.0,Month-to-month,DSL,Credit card,1,Yes,Yes,0,No,Yes,Yes
C3657,14,73.13,1099.21,Two year,Fiber optic,Mailed check,1,No,Yes,0,Yes,No,No
C1206,35,70.72,2524.23,Month-to-month,DSL,Mailed check,0,Yes,No,1,Yes,Yes,No
C2210,25,87.26,2215.72,Month-to-month,DSL,Bank transfer,2,No,Yes,0,Yes,Yes,Yes
C3855,15,62.91,,Two year,Fiber optic,Electronic check,0,No,No,0,Yes,No,No
C1748,58,38.43,2227.86,Month-to-month,Fiber optic,Electronic check,2,No,No,1,No,Yes,Yes
C2188,50,78.6,3856.7,Month-to-month,Fiber optic,Electronic check,0,No,Yes,0,No,Yes,Yes
C1948,28,74.35,2073.0,Two year,Fiber optic,Bank transfer,2,Yes,No,0,No,No,No
C1927,17,34.4,645.83,Month-to-month,Fiber optic,Bank transfer,2,No,No,0,Yes,Yes,No
C2586,41,54.54,2301.61,Month-to-month,Fiber optic,Bank transfer,1,No,No,0,Yes,No,No
C3961,52,45.17,2332.98,Month-to-month,Fiber optic,Electronic check,0,No,No,0,Yes,No,No
C3726,17,55.14,926.3,Month-to-month,Fiber optic,Mailed check,0,No,No,0,No,Yes,Yes
C2819,11,74.45,,Month-to-month,Fiber optic,Bank transfer,1,No,Yes,0,Yes,No,Yes
C1020,45,33.85,1483.65,Month-to-month,DSL,Bank transfer,2,No,Yes,0,Yes,Yes,No
C1868,9,73.28,729.45,Two year,No,Credit card,1,No,No,0,Yes,Yes,No
C3643,12,67.77,807.03,Month-to-month,Fiber optic,Credit card,0,No,Yes,0,No,Yes,Yes
C1121,59,55.42,3237.39,Month-to-month,Fiber optic,Credit card,0,No,No,0,No,Yes,Yes
C1634,43,50.67,2163.76,Month-to-month,Fiber optic,Mailed check,2,Yes,No,1,Yes,Yes,Yes
C1199,17,96.89,1632.73,One year,DSL,Bank transfer,0,No,No,0,Yes,Yes,No
C2611,55,55.63,3160.36,Month-to-month,Fiber optic,Bank transfer,0,Yes,No,0,No,Yes,No
C1703,64,79.15,5029.48,One year,Fiber optic,Bank transfer,1,No,No,0,Yes,Yes,No
C2700,1,43.67,89.52,Month-to-month,Fiber optic,Credit card,2,No,Yes,0,Yes,Yes,Yes
C3439,5,61.18,376.25,Month-to-month,DSL,Credit card,2,Yes,Yes,0,No,Yes,Yes
C3700,51,74.99,3786.65,Month-to-month,DSL,Credit card,2,No,Yes,0,No,Yes,No
C1744,56,73.56,4099.97,Two year,Fiber optic,Bank transfer,0,Yes,Yes,1,Yes,No,No
C2416,25,50.91,1237.97,Month-to-month,No,Bank transfer,2,No,No,0,No,Yes,No
C1036,2,48.36,118.62,Month-to-month,No,Mailed check,2,No,Yes,0,No,Yes,Yes
C1304,15,59.69,877.42,Month-to-month,No,Mailed check,3,No,No,0,No,Yes,Yes
C2049,4,27.62,135.86,Two year,DSL,Credit card,2,No,No,0,Yes,Yes,No
C1521,25,55.6,1351.06,One year,DSL,Credit card,0,Yes,No,0,No,Yes,No
C1018,20,87.83,1721.75,Month-to-month,No,Bank transfer,6,No,Yes,1,No,No,Yes
C1664,8,87.21,742.44,Month-to-month,No,Electronic check,1,No,Yes,0,No,Yes,Yes
C2395,35,60.33,2082.37,Month-to-month,Fiber optic,Credit card,3,No,No,0,Yes,Yes,Yes
